rental_id,equipment_id,customer_id,site_id,site_name,site_city,check_in_date,expected_return_date,actual_return_date,rental_days,rental_rate_per_day,total_rental_cost,deposit_amount,payment_status,operator_id,contract_status,overdue_days
RNT102468,EQX1112,CUST1111,SITE119,Industrial Park,Salem,2025-04-19,2025-05-04,2025-05-04,15,30000,450000,60000,Paid,OP1098,Completed,0
RNT102469,EQX1221,CUST1115,SITE111,Bridge Construction,Salem,2025-03-13,2025-04-06,2025-04-06,24,25000,600000,50000,Paid,OP1078,Completed,0
RNT102470,EQX1014,CUST1092,SITE111,Residential Township,Hyderabad,2025-04-09,2025-04-24,2025-04-24,15,12000,180000,24000,Paid,OP1119,Completed,0
RNT102471,EQX1019,CUST1109,SITE110,Harbor Expansion,Bangalore,2025-04-23,2025-05-11,2025-05-11,18,25000,450000,50000,Paid,OP1039,Completed,0
RNT102472,EQX1133,CUST1118,SITE116,Smart City Zone,Salem,2025-01-12,2025-02-11,2025-02-11,30,30000,900000,60000,Paid,OP1134,Completed,0
RNT102473,EQX1133,CUST1038,SITE129,IT Park,Hyderabad,2025-01-15,2025-02-13,2025-02-14,29,30000,900000,60000,Paid,OP1035,Overdue,1
RNT102474,EQX1247,CUST1110,SITE108,River Embankment,Hyderabad,2025-06-07,2025-06-23,2025-06-23,16,12000,192000,24000,Partial,OP1186,Completed,0
RNT102475,EQX1278,CUST1038,SITE117,River Embankment,Hyderabad,2025-06-13,2025-06-17,2025-06-17,4,22000,88000,44000,Paid,OP1190,Completed,0
RNT102476,EQX1165,CUST1011,SITE111,Solar Power Plant,Salem,2025-04-07,2025-05-06,2025-05-06,29,25000,725000,50000,Paid,OP1030,Completed,0
RNT102477,EQX1062,CUST1039,SITE114,Harbor Expansion,Trichy,2025-06-10,2025-06-21,2025-06-21,11,12000,132000,24000,Pending,OP1133,Completed,0
RNT102478,EQX1060,CUST1035,SITE115,Solar Power Plant,Trichy,2025-04-11,2025-04-25,2025-04-25,14,25000,350000,50000,Pending,OP1083,Completed,0
RNT102479,EQX1100,CUST1068,SITE104,Residential Township,Coimbatore,2025-02-03,2025-02-22,2025-02-22,19,12000,228000,24000,Paid,OP1068,Completed,0
RNT102480,EQX1161,CUST1023,SITE113,River Embankment,Salem,2025-01-20,2025-02-08,2025-02-08,19,30000,570000,60000,Paid,OP1084,Completed,0
RNT102481,EQX1261,CUST1069,SITE123,Residential Township,Coimbatore,2025-06-20,2025-07-15,2025-07-15,25,24000,600000,48000,Paid,OP1021,Completed,0
RNT102482,EQX1152,CUST1046,SITE112,Residential Township,Mysore,2025-04-10,2025-05-02,2025-05-02,22,18000,396000,36000,Paid,OP1004,Completed,0
RNT102483,EQX1187,CUST1022,SITE102,Metro Rail Project,Hyderabad,2025-05-20,2025-05-27,2025-05-27,7,30000,210000,60000,Paid,OP1135,Completed,0
RNT102484,EQX1119,CUST1006,SITE106,Bridge Construction,Madurai,2025-01-29,2025-02-04,2025-02-04,6,22000,132000,44000,Paid,OP1044,Completed,0
RNT102485,EQX1286,CUST1053,SITE129,Harbor Expansion,Hyderabad,2025-01-28,2025-02-15,2025-02-15,18,18000,324000,36000,Paid,OP1146,Completed,0
RNT102486,EQX1118,CUST1087,SITE107,River Embankment,Mysore,2025-03-31,2025-04-28,2025-04-30,28,12000,360000,24000,Paid,OP1138,Overdue,2
RNT102487,EQX1167,CUST1018,SITE115,Harbor Expansion,Coimbatore,2025-04-13,2025-05-02,2025-05-02,19,24000,456000,48000,Paid,OP1138,Completed,0
RNT102488,EQX1125,CUST1057,SITE127,Industrial Park,Coimbatore,2025-02-11,2025-02-16,2025-02-26,5,25000,375000,50000,Paid,OP1009,Overdue,10
RNT102489,EQX1247,CUST1021,SITE119,Airport Extension,Chennai,2025-02-28,2025-03-24,2025-03-24,24,12000,288000,24000,Paid,OP1137,Completed,0
RNT102490,EQX1281,CUST1112,SITE105,Smart City Zone,Bangalore,2025-02-07,2025-03-09,2025-03-18,30,12000,468000,24000,Paid,OP1008,Overdue,9
RNT102491,EQX1186,CUST1017,SITE118,Residential Township,Coimbatore,2025-05-30,2025-06-21,2025-06-21,22,25000,550000,50000,Partial,OP1078,Completed,0
RNT102492,EQX1162,CUST1017,SITE104,Harbor Expansion,Coimbatore,2025-03-08,2025-03-22,2025-03-22,14,25000,350000,50000,Partial,OP1142,Completed,0
RNT102493,EQX1199,CUST1058,SITE121,Airport Extension,Hyderabad,2025-02-16,2025-03-12,2025-03-12,24,18000,432000,36000,Pending,OP1126,Completed,0
RNT102494,EQX1277,CUST1036,SITE126,Metro Rail Project,Chennai,2025-06-09,2025-06-18,2025-06-18,9,12000,108000,24000,Paid,OP1144,Completed,0
RNT102495,EQX1092,CUST1086,SITE113,IT Park,Madurai,2025-05-26,2025-06-17,2025-06-17,22,24000,528000,48000,Paid,OP1045,Completed,0
RNT102496,EQX1107,CUST1092,SITE127,Residential Township,Madurai,2025-06-16,2025-07-04,2025-07-04,18,30000,540000,60000,Paid,OP1103,Completed,0
RNT102497,EQX1081,CUST1117,SITE103,Smart City Zone,Coimbatore,2025-03-02,2025-03-06,2025-03-06,4,22000,88000,44000,Paid,OP1038,Completed,0
RNT102498,EQX1122,CUST1044,SITE116,Airport Extension,Salem,2025-03-04,2025-03-19,2025-03-19,15,18000,270000,36000,Pending,OP1138,Completed,0
RNT102499,EQX1266,CUST1037,SITE116,Solar Power Plant,Coimbatore,2025-05-23,2025-06-07,2025-06-07,15,30000,450000,60000,Paid,OP1118,Completed,0
RNT102500,EQX1255,CUST1022,SITE124,Industrial Park,Trichy,2025-05-09,2025-05-26,2025-05-26,17,12000,204000,24000,Paid,OP1090,Completed,0
RNT102501,EQX1045,CUST1048,SITE109,IT Park,Chennai,2025-06-14,2025-06-27,2025-06-27,13,25000,325000,50000,Paid,OP1014,Completed,0
RNT102502,EQX1110,CUST1112,SITE117,Solar Power Plant,Madurai,2025-03-16,2025-03-18,2025-03-18,2,12000,24000,24000,Partial,OP1119,Completed,0
RNT102503,EQX1037,CUST1102,SITE130,Metro Rail Project,Trichy,2025-04-23,2025-05-14,2025-05-14,21,25000,525000,50000,Paid,OP1179,Completed,0
RNT102504,EQX1050,CUST1077,SITE118,Bridge Construction,Mysore,2025-02-14,2025-03-13,2025-03-13,27,18000,486000,36000,Paid,OP1105,Completed,0
RNT102505,EQX1038,CUST1061,SITE129,River Embankment,Madurai,2025-01-29,2025-02-28,2025-02-28,30,18000,540000,36000,Paid,OP1037,Completed,0
RNT102506,EQX1170,CUST1072,SITE102,Residential Township,Mysore,2025-02-12,2025-02-18,2025-02-18,6,24000,144000,48000,Partial,OP1093,Completed,0
RNT102507,EQX1115,CUST1072,SITE116,Highway Expansion,Chennai,2025-06-01,2025-06-24,2025-06-24,23,18000,414000,36000,Paid,OP1032,Completed,0
RNT102508,EQX1115,CUST1002,SITE113,Metro Rail Project,Bangalore,2025-03-25,2025-04-11,2025-04-11,17,18000,306000,36000,Pending,OP1194,Completed,0
RNT102509,EQX1002,CUST1056,SITE130,Residential Township,Hyderabad,2025-01-29,2025-02-22,2025-02-22,24,18000,432000,36000,Paid,OP1108,Completed,0
RNT102510,EQX1244,CUST1002,SITE122,River Embankment,Hyderabad,2025-05-03,2025-05-09,2025-05-13,6,30000,300000,60000,Paid,OP1123,Overdue,4
RNT102511,EQX1281,CUST1071,SITE119,Metro Rail Project,Trichy,2025-01-17,2025-01-26,2025-01-26,9,12000,108000,24000,Pending,OP1048,Completed,0
RNT102512,EQX1003,CUST1020,SITE128,Metro Rail Project,Hyderabad,2025-03-13,2025-03-18,2025-03-18,5,25000,125000,50000,Paid,OP1025,Completed,0
RNT102513,EQX1014,CUST1091,SITE130,Solar Power Plant,Bangalore,2025-04-18,2025-04-22,2025-04-22,4,12000,48000,24000,Paid,OP1049,Completed,0
RNT102514,EQX1243,CUST1103,SITE129,Highway Expansion,Trichy,2025-02-28,2025-03-25,2025-03-25,25,30000,750000,60000,Paid,OP1061,Completed,0
RNT102515,EQX1148,CUST1018,SITE110,IT Park,Trichy,2025-06-14,2025-07-02,2025-07-02,18,22000,396000,44000,Paid,OP1154,Completed,0
RNT102516,EQX1181,CUST1116,SITE114,Mining Site,Chennai,2025-06-15,2025-07-13,2025-07-13,28,22000,616000,44000,Paid,OP1048,Completed,0
RNT102517,EQX1028,CUST1008,SITE115,Mining Site,Chennai,2025-02-06,2025-02-20,2025-02-20,14,12000,168000,24000,Paid,OP1037,Completed,0
RNT102518,EQX1027,CUST1048,SITE124,Bridge Construction,Bangalore,2025-01-09,2025-02-03,2025-02-03,25,25000,625000,50000,Paid,OP1173,Completed,0
RNT102519,EQX1212,CUST1006,SITE108,River Embankment,Madurai,2025-06-28,2025-07-16,2025-07-16,18,24000,432000,48000,Paid,OP1129,Completed,0
RNT102520,EQX1037,CUST1052,SITE130,Smart City Zone,Coimbatore,2025-06-10,2025-06-27,2025-07-02,17,25000,550000,50000,Paid,OP1150,Overdue,5
RNT102521,EQX1279,CUST1020,SITE112,IT Park,Hyderabad,2025-05-06,2025-05-13,2025-05-13,7,25000,175000,50000,Paid,OP1051,Completed,0
RNT102522,EQX1066,CUST1074,SITE102,Airport Extension,Mysore,2025-06-21,2025-07-21,2025-07-21,30,30000,900000,60000,Paid,OP1015,Completed,0
RNT102523,EQX1157,CUST1066,SITE108,Highway Expansion,Coimbatore,2025-05-12,2025-06-11,2025-06-12,30,30000,930000,60000,Paid,OP1171,Overdue,1
RNT102524,EQX1106,CUST1056,SITE112,IT Park,Trichy,2025-01-10,2025-01-12,2025-01-12,2,18000,36000,36000,Paid,OP1163,Completed,0
RNT102525,EQX1054,CUST1080,SITE119,Smart City Zone,Salem,2025-05-18,2025-06-04,2025-06-04,17,12000,204000,24000,Pending,OP1051,Completed,0
RNT102526,EQX1169,CUST1060,SITE111,Industrial Park,Chennai,2025-05-17,2025-06-16,2025-06-16,30,12000,360000,24000,Pending,OP1055,Completed,0
RNT102527,EQX1263,CUST1016,SITE108,Industrial Park,Coimbatore,2025-04-20,2025-05-17,2025-05-17,27,18000,486000,36000,Paid,OP1117,Completed,0
RNT102528,EQX1275,CUST1055,SITE126,Mining Site,Bangalore,2025-04-10,2025-05-05,2025-05-05,25,18000,450000,36000,Paid,OP1135,Completed,0
RNT102529,EQX1279,CUST1107,SITE103,Highway Expansion,Coimbatore,2025-06-04,2025-06-11,2025-06-11,7,25000,175000,50000,Paid,OP1112,Completed,0
RNT102530,EQX1024,CUST1099,SITE119,Residential Township,Coimbatore,2025-06-27,2025-07-27,2025-07-27,30,25000,750000,50000,Pending,OP1167,Completed,0
RNT102531,EQX1151,CUST1109,SITE104,Industrial Park,Bangalore,2025-04-18,2025-05-11,2025-05-11,23,18000,414000,36000,Paid,OP1152,Completed,0
RNT102532,EQX1199,CUST1110,SITE106,Mining Site,Bangalore,2025-06-03,2025-06-05,2025-06-08,2,18000,90000,36000,Paid,OP1073,Overdue,3
RNT102533,EQX1165,CUST1077,SITE125,Solar Power Plant,Trichy,2025-05-07,2025-05-14,2025-05-14,7,25000,175000,50000,Paid,OP1038,Completed,0
RNT102534,EQX1162,CUST1101,SITE110,Harbor Expansion,Bangalore,2025-04-24,2025-05-17,2025-05-17,23,25000,575000,50000,Paid,OP1177,Completed,0
RNT102535,EQX1163,CUST1113,SITE127,Bridge Construction,Trichy,2025-03-12,2025-03-20,2025-03-20,8,25000,200000,50000,Paid,OP1115,Completed,0
RNT102536,EQX1090,CUST1070,SITE123,Metro Rail Project,Salem,2025-02-07,2025-03-04,2025-03-04,25,30000,750000,60000,Paid,OP1200,Completed,0
RNT102537,EQX1086,CUST1009,SITE112,Highway Expansion,Salem,2025-01-12,2025-02-01,2025-02-02,20,18000,378000,36000,Paid,OP1177,Overdue,1
RNT102538,EQX1224,CUST1006,SITE103,Residential Township,Coimbatore,2025-04-07,2025-05-06,2025-05-06,29,22000,638000,44000,Partial,OP1041,Completed,0
RNT102539,EQX1180,CUST1096,SITE129,Harbor Expansion,Madurai,2025-02-09,2025-03-11,2025-03-11,30,18000,540000,36000,Partial,OP1177,Completed,0
RNT102540,EQX1089,CUST1048,SITE113,IT Park,Mysore,2025-05-30,2025-06-24,2025-06-24,25,18000,450000,36000,Paid,OP1159,Completed,0
RNT102541,EQX1136,CUST1114,SITE104,Airport Extension,Trichy,2025-05-05,2025-05-30,2025-05-30,25,24000,600000,48000,Partial,OP1120,Completed,0
RNT102542,EQX1074,CUST1096,SITE113,Residential Township,Trichy,2025-03-24,2025-03-26,2025-03-26,2,12000,24000,24000,Paid,OP1115,Completed,0
RNT102543,EQX1222,CUST1076,SITE104,Metro Rail Project,Madurai,2025-01-22,2025-01-29,2025-01-29,7,22000,154000,44000,Paid,OP1077,Completed,0
RNT102544,EQX1199,CUST1074,SITE119,Airport Extension,Chennai,2025-04-25,2025-05-24,2025-05-24,29,18000,522000,36000,Paid,OP1004,Completed,0
RNT102545,EQX1051,CUST1090,SITE128,Solar Power Plant,Mysore,2025-04-07,2025-04-25,2025-04-25,18,12000,216000,24000,Paid,OP1154,Completed,0
RNT102546,EQX1259,CUST1027,SITE102,River Embankment,Salem,2025-02-19,2025-03-05,2025-03-06,14,22000,330000,44000,Paid,OP1113,Overdue,1
RNT102547,EQX1115,CUST1008,SITE102,Mining Site,Hyderabad,2025-04-21,2025-05-14,2025-05-18,23,18000,486000,36000,Paid,OP1132,Overdue,4
RNT102548,EQX1287,CUST1002,SITE101,Residential Township,Salem,2025-06-25,2025-07-21,2025-07-21,26,12000,312000,24000,Paid,OP1165,Completed,0
RNT102549,EQX1186,CUST1018,SITE107,IT Park,Hyderabad,2025-04-02,2025-04-08,2025-04-08,6,25000,150000,50000,Pending,OP1101,Completed,0
RNT102550,EQX1004,CUST1062,SITE118,Bridge Construction,Hyderabad,2025-04-24,2025-05-01,2025-05-05,7,30000,330000,60000,Paid,OP1084,Overdue,4
RNT102551,EQX1251,CUST1040,SITE111,Bridge Construction,Mysore,2025-04-08,2025-04-20,2025-04-20,12,24000,288000,48000,Paid,OP1097,Completed,0
RNT102552,EQX1013,CUST1083,SITE130,IT Park,Hyderabad,2025-03-26,2025-04-18,2025-04-18,23,18000,414000,36000,Paid,OP1032,Completed,0
RNT102553,EQX1188,CUST1009,SITE128,Solar Power Plant,Madurai,2025-05-21,2025-06-20,2025-06-25,30,30000,1050000,60000,Paid,OP1139,Overdue,5
RNT102554,EQX1147,CUST1041,SITE120,Smart City Zone,Coimbatore,2025-04-08,2025-05-03,2025-05-03,25,22000,550000,44000,Partial,OP1197,Completed,0
RNT102555,EQX1128,CUST1028,SITE101,River Embankment,Chennai,2025-01-07,2025-01-23,2025-01-23,16,30000,480000,60000,Paid,OP1194,Completed,0
RNT102556,EQX1205,CUST1059,SITE113,Industrial Park,Trichy,2025-02-16,2025-03-17,2025-03-27,29,18000,702000,36000,Paid,OP1119,Overdue,10
RNT102557,EQX1058,CUST1041,SITE103,IT Park,Salem,2025-04-03,2025-04-22,2025-04-22,19,30000,570000,60000,Paid,OP1082,Completed,0
RNT102558,EQX1065,CUST1087,SITE129,Solar Power Plant,Mysore,2025-04-23,2025-05-21,2025-05-21,28,25000,700000,50000,Paid,OP1172,Completed,0
RNT102559,EQX1051,CUST1042,SITE116,Harbor Expansion,Chennai,2025-01-04,2025-01-26,2025-01-26,22,12000,264000,24000,Paid,OP1008,Completed,0
RNT102560,EQX1044,CUST1022,SITE130,River Embankment,Trichy,2025-06-02,2025-06-07,2025-06-07,5,24000,120000,48000,Paid,OP1013,Completed,0
RNT102561,EQX1252,CUST1117,SITE121,Industrial Park,Hyderabad,2025-06-07,2025-06-17,2025-06-17,10,18000,180000,36000,Pending,OP1125,Completed,0
RNT102562,EQX1089,CUST1029,SITE119,Industrial Park,Bangalore,2025-04-15,2025-05-13,2025-05-23,28,18000,684000,36000,Partial,OP1065,Overdue,10
RNT102563,EQX1013,CUST1025,SITE118,Industrial Park,Trichy,2025-03-13,2025-03-20,2025-03-20,7,18000,126000,36000,Paid,OP1010,Completed,0
RNT102564,EQX1203,CUST1016,SITE126,Industrial Park,Trichy,2025-05-17,2025-06-11,2025-06-11,25,22000,550000,44000,Partial,OP1093,Completed,0
RNT102565,EQX1294,CUST1071,SITE110,Airport Extension,Bangalore,2025-06-22,2025-07-22,2025-07-22,30,22000,660000,44000,Paid,OP1023,Completed,0
RNT102566,EQX1205,CUST1035,SITE126,Bridge Construction,Bangalore,2025-01-30,2025-02-12,2025-02-12,13,18000,234000,36000,Paid,OP1006,Completed,0
RNT102567,EQX1291,CUST1008,SITE126,Solar Power Plant,Coimbatore,2025-06-30,2025-07-23,2025-07-23,23,25000,575000,50000,Partial,OP1079,Completed,0
RNT102568,EQX1101,CUST1047,SITE123,Solar Power Plant,Bangalore,2025-06-25,2025-07-04,2025-07-04,9,24000,216000,48000,Paid,OP1038,Completed,0
RNT102569,EQX1222,CUST1038,SITE129,Harbor Expansion,Hyderabad,2025-02-27,2025-03-24,2025-03-26,25,22000,594000,44000,Paid,OP1025,Overdue,2
RNT102570,EQX1230,CUST1115,SITE111,Solar Power Plant,Bangalore,2025-06-19,2025-07-07,2025-07-07,18,18000,324000,36000,Paid,OP1126,Completed,0
RNT102571,EQX1277,CUST1119,SITE116,IT Park,Coimbatore,2025-04-29,2025-05-03,2025-05-03,4,12000,48000,24000,Paid,OP1074,Completed,0
RNT102572,EQX1149,CUST1074,SITE115,Residential Township,Madurai,2025-01-14,2025-01-26,2025-01-26,12,24000,288000,48000,Pending,OP1097,Completed,0
RNT102573,EQX1213,CUST1047,SITE103,Mining Site,Coimbatore,2025-05-03,2025-05-23,2025-05-23,20,12000,240000,24000,Paid,OP1153,Completed,0
RNT102574,EQX1212,CUST1109,SITE127,IT Park,Trichy,2025-02-20,2025-03-21,2025-03-26,29,24000,816000,48000,Paid,OP1039,Overdue,5
RNT102575,EQX1224,CUST1051,SITE102,IT Park,Hyderabad,2025-05-05,2025-05-18,2025-05-18,13,22000,286000,44000,Paid,OP1138,Completed,0
RNT102576,EQX1055,CUST1009,SITE117,Airport Extension,Salem,2025-04-18,2025-04-22,2025-04-22,4,25000,100000,50000,Paid,OP1163,Completed,0
RNT102577,EQX1146,CUST1088,SITE103,Airport Extension,Hyderabad,2025-02-05,2025-02-19,2025-02-21,14,18000,288000,36000,Pending,OP1185,Overdue,2
RNT102578,EQX1125,CUST1053,SITE103,IT Park,Trichy,2025-06-29,2025-07-14,2025-07-15,15,25000,400000,50000,Pending,OP1183,Overdue,1
RNT102579,EQX1120,CUST1061,SITE120,Residential Township,Hyderabad,2025-02-19,2025-03-06,2025-03-14,15,22000,506000,44000,Partial,OP1068,Overdue,8
RNT102580,EQX1239,CUST1068,SITE130,Metro Rail Project,Trichy,2025-02-03,2025-02-08,2025-02-08,5,22000,110000,44000,Paid,OP1198,Completed,0
RNT102581,EQX1029,CUST1083,SITE116,Mining Site,Coimbatore,2025-06-14,2025-07-13,2025-07-15,29,12000,372000,24000,Pending,OP1033,Overdue,2
RNT102582,EQX1023,CUST1114,SITE110,Metro Rail Project,Bangalore,2025-06-26,2025-07-26,2025-07-26,30,24000,720000,48000,Paid,OP1014,Completed,0
RNT102583,EQX1226,CUST1012,SITE105,Mining Site,Hyderabad,2025-02-20,2025-02-27,2025-03-09,7,24000,408000,48000,Paid,OP1049,Overdue,10
RNT102584,EQX1086,CUST1005,SITE110,Smart City Zone,Madurai,2025-04-28,2025-05-10,2025-05-10,12,18000,216000,36000,Paid,OP1129,Completed,0
RNT102585,EQX1133,CUST1046,SITE107,Solar Power Plant,Coimbatore,2025-04-22,2025-05-18,2025-05-19,26,30000,810000,60000,Paid,OP1200,Overdue,1
RNT102586,EQX1042,CUST1112,SITE122,Airport Extension,Trichy,2025-04-09,2025-05-04,2025-05-04,25,25000,625000,50000,Partial,OP1196,Completed,0
RNT102587,EQX1277,CUST1116,SITE115,Highway Expansion,Coimbatore,2025-04-05,2025-05-02,2025-05-04,27,12000,348000,24000,Partial,OP1090,Overdue,2
RNT102588,EQX1127,CUST1102,SITE118,Harbor Expansion,Trichy,2025-04-09,2025-04-18,2025-04-18,9,24000,216000,48000,Paid,OP1166,Completed,0
RNT102589,EQX1290,CUST1034,SITE109,Metro Rail Project,Bangalore,2025-06-08,2025-07-03,2025-07-03,25,22000,550000,44000,Partial,OP1152,Completed,0
RNT102590,EQX1169,CUST1054,SITE127,River Embankment,Trichy,2025-06-28,2025-07-17,2025-07-17,19,12000,228000,24000,Paid,OP1138,Completed,0
RNT102591,EQX1133,CUST1063,SITE126,Smart City Zone,Mysore,2025-01-16,2025-02-12,2025-02-20,27,30000,1050000,60000,Paid,OP1122,Overdue,8
RNT102592,EQX1104,CUST1056,SITE127,Mining Site,Coimbatore,2025-02-15,2025-03-12,2025-03-12,25,24000,600000,48000,Pending,OP1018,Completed,0
RNT102593,EQX1074,CUST1015,SITE118,Residential Township,Madurai,2025-04-18,2025-05-06,2025-05-06,18,12000,216000,24000,Paid,OP1038,Completed,0
RNT102594,EQX1234,CUST1103,SITE104,Smart City Zone,Mysore,2025-06-09,2025-07-06,2025-07-06,27,22000,594000,44000,Pending,OP1188,Completed,0
RNT102595,EQX1277,CUST1066,SITE128,Solar Power Plant,Salem,2025-03-26,2025-04-09,2025-04-09,14,12000,168000,24000,Pending,OP1199,Completed,0
RNT102596,EQX1105,CUST1104,SITE122,Smart City Zone,Madurai,2025-01-21,2025-01-28,2025-01-31,7,12000,120000,24000,Paid,OP1160,Overdue,3
RNT102597,EQX1213,CUST1108,SITE128,Harbor Expansion,Salem,2025-04-24,2025-05-10,2025-05-10,16,12000,192000,24000,Paid,OP1099,Completed,0
RNT102598,EQX1042,CUST1065,SITE118,Smart City Zone,Hyderabad,2025-02-05,2025-02-28,2025-02-28,23,25000,575000,50000,Paid,OP1003,Completed,0
RNT102599,EQX1206,CUST1064,SITE122,Industrial Park,Madurai,2025-04-24,2025-05-20,2025-05-27,26,22000,726000,44000,Paid,OP1061,Overdue,7
RNT102600,EQX1008,CUST1111,SITE120,River Embankment,Madurai,2025-06-06,2025-06-09,2025-06-09,3,30000,90000,60000,Pending,OP1160,Completed,0
RNT102601,EQX1109,CUST1118,SITE125,Highway Expansion,Salem,2025-01-04,2025-01-14,2025-01-15,10,24000,264000,48000,Paid,OP1105,Overdue,1
RNT102602,EQX1225,CUST1009,SITE127,Smart City Zone,Trichy,2025-04-24,2025-05-24,2025-05-24,30,22000,660000,44000,Paid,OP1168,Completed,0
RNT102603,EQX1254,CUST1095,SITE112,Metro Rail Project,Mysore,2025-03-17,2025-03-23,2025-04-02,6,18000,288000,36000,Paid,OP1084,Overdue,10
RNT102604,EQX1033,CUST1083,SITE114,Airport Extension,Salem,2025-06-17,2025-06-28,2025-06-28,11,24000,264000,48000,Paid,OP1010,Completed,0
RNT102605,EQX1030,CUST1028,SITE126,Industrial Park,Hyderabad,2025-03-29,2025-04-01,2025-04-01,3,12000,36000,24000,Paid,OP1072,Completed,0
RNT102606,EQX1174,CUST1032,SITE121,Solar Power Plant,Chennai,2025-03-22,2025-03-31,2025-03-31,9,25000,225000,50000,Paid,OP1036,Completed,0
RNT102607,EQX1126,CUST1077,SITE117,Industrial Park,Madurai,2025-06-13,2025-07-12,2025-07-12,29,18000,522000,36000,Paid,OP1120,Completed,0
RNT102608,EQX1143,CUST1096,SITE116,Industrial Park,Hyderabad,2025-05-29,2025-06-24,2025-06-24,26,12000,312000,24000,Paid,OP1192,Completed,0
RNT102609,EQX1182,CUST1025,SITE122,Residential Township,Salem,2025-05-08,2025-05-18,2025-05-27,10,22000,418000,44000,Partial,OP1015,Overdue,9
RNT102610,EQX1282,CUST1091,SITE114,Highway Expansion,Hyderabad,2025-03-16,2025-04-03,2025-04-03,18,18000,324000,36000,Pending,OP1171,Completed,0
RNT102611,EQX1052,CUST1066,SITE116,Residential Township,Bangalore,2025-03-04,2025-03-27,2025-03-27,23,24000,552000,48000,Paid,OP1173,Completed,0
RNT102612,EQX1234,CUST1008,SITE104,Solar Power Plant,Madurai,2025-01-16,2025-02-09,2025-02-16,24,22000,682000,44000,Paid,OP1195,Overdue,7
RNT102613,EQX1021,CUST1086,SITE110,Bridge Construction,Hyderabad,2025-01-31,2025-02-10,2025-02-10,10,18000,180000,36000,Paid,OP1043,Completed,0
RNT102614,EQX1297,CUST1021,SITE102,Solar Power Plant,Salem,2025-06-27,2025-07-24,2025-07-26,27,12000,348000,24000,Paid,OP1023,Overdue,2
RNT102615,EQX1282,CUST1033,SITE107,Highway Expansion,Madurai,2025-01-26,2025-01-31,2025-01-31,5,18000,90000,36000,Partial,OP1190,Completed,0
RNT102616,EQX1284,CUST1070,SITE122,Highway Expansion,Hyderabad,2025-06-10,2025-06-20,2025-06-20,10,18000,180000,36000,Paid,OP1070,Completed,0
RNT102617,EQX1056,CUST1017,SITE112,Residential Township,Madurai,2025-05-26,2025-06-23,2025-06-23,28,22000,616000,44000,Paid,OP1089,Completed,0
RNT102618,EQX1191,CUST1062,SITE115,Mining Site,Trichy,2025-03-12,2025-04-09,2025-04-09,28,24000,672000,48000,Paid,OP1186,Completed,0
RNT102619,EQX1142,CUST1027,SITE105,Bridge Construction,Salem,2025-03-21,2025-04-13,2025-04-13,23,24000,552000,48000,Pending,OP1148,Completed,0
RNT102620,EQX1069,CUST1062,SITE107,Solar Power Plant,Salem,2025-01-06,2025-01-20,2025-01-20,14,25000,350000,50000,Paid,OP1170,Completed,0
RNT102621,EQX1243,CUST1035,SITE118,Highway Expansion,Coimbatore,2025-01-06,2025-01-17,2025-01-17,11,30000,330000,60000,Paid,OP1018,Completed,0
RNT102622,EQX1254,CUST1041,SITE111,Smart City Zone,Madurai,2025-05-30,2025-06-08,2025-06-08,9,18000,162000,36000,Paid,OP1135,Completed,0
RNT102623,EQX1003,CUST1120,SITE108,Metro Rail Project,Coimbatore,2025-03-23,2025-03-25,2025-03-25,2,25000,50000,50000,Paid,OP1004,Completed,0
