telemetry_id,equipment_id,rental_id,timestamp,engine_hours_today,total_engine_hours,idle_hours_today,fuel_level_percent,fuel_consumed_liters,engine_temperature_c,hydraulic_pressure_bar,vibration_score,rpm,gps_lat,gps_lon,distance_from_site_km,geofence_flag,movement_status,fault_code,alert_flag,alert_type,condition_score
TEL162700,EQX1168,RNT102752,2025-09-10 01:33:00,8.63,849,6.15,9.6,149.3,83.9,242.6,4.94,2092,10.989053,76.967673,1.47,Inside,Travelling,FUEL004,Yes,Low Fuel,76
TEL162701,EQX1267,RNT102757,2025-09-08 00:14:00,6.49,14287,2.4,94.1,127.23,85.7,264.8,3.78,1893,10.997987,76.937393,1.44,Inside,Travelling,NONE,No,None,82
TEL162702,EQX1014,RNT102513,2025-12-14 09:51:00,5.38,6939,1.64,64.2,56.0,99.8,314.9,2.44,1563,13.078395,80.255146,2.0,Inside,Idle,NONE,No,None,81
TEL162703,EQX1035,RNT103570,2025-09-30 06:28:00,7.28,2192,6.4,28.3,82.96,107.5,254.5,1.44,1884,9.878905,78.147871,1.85,Inside,Travelling,TMP003,Yes,High Temperature,77
TEL162704,EQX1202,RNT103450,2025-04-08 14:57:00,1.91,7249,0.19,10.7,22.41,88.0,205.9,5.08,1276,12.936346,77.593898,4.83,Inside,Working,FUEL004,Yes,Low Fuel,85
TEL162705,EQX1291,RNT100199,2025-03-16 00:01:00,0.82,9768,0.25,71.5,9.6,90.8,311.0,5.19,1563,13.075118,80.299866,1.48,Inside,Travelling,NONE,No,None,79
TEL162706,EQX1131,RNT103329,2025-10-06 13:20:00,7.31,8060,5.86,71.8,119.23,106.1,299.8,5.44,2030,13.009405,77.607879,4.66,Inside,Working,TMP003,Yes,High Temperature,69
TEL162707,EQX1041,RNT100335,2025-08-06 20:34:00,5.0,14317,0.64,7.6,43.59,88.2,286.0,1.37,2133,17.411057,78.518564,1.12,Inside,Stopped,FUEL004,Yes,Low Fuel,88
TEL162708,EQX1103,RNT102268,2025-04-15 13:51:00,9.01,12502,7.84,40.1,124.42,72.6,210.1,6.13,1332,10.978824,76.952319,0.29,Inside,Working,HYD002,Yes,High Vibration,78
TEL162709,EQX1298,RNT103827,2025-05-17 06:22:00,8.54,6483,3.14,90.6,80.15,97.9,201.6,1.43,2011,17.394808,78.505924,2.16,Inside,Idle,NONE,No,None,85
TEL162710,EQX1244,RNT102990,2025-11-21 14:11:00,3.64,6398,3.44,81.7,33.62,93.6,254.1,1.82,1266,17.426734,78.519209,1.36,Inside,Working,NONE,No,None,81
TEL162711,EQX1028,RNT100110,2025-12-03 12:22:00,9.27,4694,1.81,47.6,177.94,74.6,197.9,6.93,1903,10.994106,76.968039,3.38,Inside,Idle,HYD002,Yes,High Vibration,80
TEL162712,EQX1265,RNT104693,2025-05-01 00:30:00,7.55,2258,1.37,29.2,112.18,73.2,277.2,2.07,1516,12.983619,77.623293,2.14,Inside,Working,NONE,No,None,95
TEL162713,EQX1090,RNT102193,2025-12-21 19:11:00,2.44,3707,1.5,15.3,24.61,95.5,302.6,3.44,750,13.102675,80.264006,4.66,Inside,Working,NONE,No,None,83
TEL162714,EQX1075,RNT100383,2025-02-08 05:55:00,11.17,8049,2.24,71.1,159.39,96.7,278.5,3.43,1361,17.351045,78.48374,1.5,Inside,Working,NONE,No,None,81
TEL162715,EQX1059,RNT101703,2025-07-17 08:51:00,4.38,4198,1.48,32.3,62.25,86.7,295.0,5.21,827,17.412946,78.496107,4.59,Outside,Working,GPS005,Yes,Geofence Breach,79
TEL162716,EQX1044,RNT103175,2025-07-07 03:08:00,11.77,11526,10.3,85.2,114.69,108.4,319.3,3.27,1675,13.008368,77.567982,3.0,Inside,Working,TMP003,Yes,High Temperature,69
TEL162717,EQX1076,RNT102147,2025-07-15 12:09:00,9.52,514,4.54,90.1,101.25,96.4,207.2,6.63,965,13.110958,80.28747,1.13,Inside,Idle,HYD002,Yes,High Vibration,72
TEL162718,EQX1084,RNT102985,2025-01-27 22:47:00,8.33,719,8.07,99.9,117.92,89.8,310.4,0.74,1433,11.051205,76.94203,4.07,Inside,Idle,NONE,No,None,83
TEL162719,EQX1256,RNT102162,2025-08-19 00:58:00,0.63,9421,0.41,81.9,12.32,100.2,202.8,5.76,1349,9.929694,78.127191,4.22,Inside,Working,TMP003,Yes,High Temperature,72
TEL162720,EQX1273,RNT104411,2025-02-03 07:58:00,9.06,9729,2.65,37.7,129.89,86.4,311.8,2.26,1602,17.381472,78.537707,0.11,Inside,Travelling,NONE,No,None,88
TEL162721,EQX1271,RNT101461,2025-03-21 14:56:00,10.06,14004,0.04,99.6,143.45,80.2,266.8,3.53,1291,9.894118,78.10763,3.38,Inside,Working,ENG001,Yes,Maintenance Due,87
TEL162722,EQX1141,RNT102066,2025-04-08 09:01:00,7.19,13250,6.56,29.4,103.65,81.2,295.8,2.66,1082,12.959236,77.606108,3.59,Inside,Idle,NONE,No,None,81
TEL162723,EQX1142,RNT102744,2025-02-08 07:32:00,11.44,11706,2.88,25.7,142.02,104.5,246.1,6.26,1323,17.427031,78.441672,4.91,Inside,Travelling,TMP003,Yes,High Temperature,67
TEL162724,EQX1095,RNT101582,2025-05-05 02:41:00,2.03,964,1.91,52.8,22.37,92.0,201.3,1.54,1279,10.967405,76.950502,0.35,Inside,Idle,NONE,No,None,88
TEL162725,EQX1061,RNT104059,2025-03-16 16:44:00,9.38,6796,2.51,15.5,77.96,84.7,262.6,3.01,1822,11.052127,76.985264,2.65,Inside,Idle,NONE,No,None,87
TEL162726,EQX1257,RNT100315,2025-07-18 21:56:00,0.02,5785,0.02,73.4,0.38,93.3,241.5,2.4,1853,9.900357,78.092743,4.96,Inside,Idle,NONE,No,None,82
TEL162727,EQX1006,RNT104033,2025-11-15 12:11:00,5.65,10985,5.18,54.4,109.24,82.3,263.8,4.24,868,9.984031,78.140819,2.86,Inside,Travelling,NONE,No,None,83
TEL162728,EQX1146,RNT103286,2025-11-13 18:21:00,8.01,10493,2.23,23.5,87.2,108.4,279.2,6.2,1474,11.009697,76.923837,2.79,Inside,Idle,TMP003,Yes,High Temperature,71
TEL162729,EQX1007,RNT101718,2025-12-09 03:23:00,5.45,1599,3.61,74.2,77.92,82.5,279.8,6.17,1686,9.979611,78.13951,4.3,Inside,Working,HYD002,Yes,High Vibration,77
TEL162730,EQX1082,RNT104457,2025-04-01 00:00:00,3.96,9266,3.19,33.8,49.91,82.8,311.0,2.11,1250,9.943609,78.137369,1.33,Inside,Working,NONE,No,None,89
TEL162731,EQX1029,RNT103418,2025-05-24 14:50:00,0.12,13372,0.05,8.0,1.41,100.6,216.3,4.69,1539,17.348415,78.514372,4.03,Inside,Idle,TMP003,Yes,High Temperature,76
TEL162732,EQX1292,RNT103254,2025-07-20 06:42:00,10.41,8247,2.33,12.6,158.17,88.9,295.5,3.89,734,17.400957,78.471743,0.43,Inside,Idle,FUEL004,Yes,Low Fuel,81
TEL162733,EQX1267,RNT104315,2025-09-20 10:53:00,9.61,1593,2.41,16.8,87.27,77.2,289.4,7.37,2183,10.992374,76.930296,1.61,Inside,Travelling,HYD002,Yes,High Vibration,81
TEL162734,EQX1262,RNT103780,2025-11-01 05:48:00,2.77,13396,1.99,37.1,45.27,78.5,234.7,1.89,1841,12.96344,77.574282,0.51,Inside,Stopped,NONE,No,None,92
TEL162735,EQX1287,RNT101692,2025-03-05 06:06:00,1.53,11558,1.03,71.9,23.05,95.0,319.2,6.9,2162,12.932614,77.548805,0.24,Inside,Travelling,HYD002,Yes,High Vibration,77
TEL162736,EQX1089,RNT101707,2025-06-18 22:09:00,8.76,8540,2.94,53.3,174.34,92.8,262.7,2.16,1548,13.042002,80.24141,1.15,Inside,Working,NONE,No,None,82
TEL162737,EQX1058,RNT102557,2025-12-23 15:29:00,8.37,10740,3.62,17.9,136.37,109.3,303.7,2.82,1437,13.010625,77.583463,3.72,Inside,Working,TMP003,Yes,High Temperature,73
TEL162738,EQX1116,RNT100544,2025-03-31 22:28:00,11.28,6004,5.27,14.7,108.75,91.4,211.6,3.85,1444,17.339874,78.490381,0.57,Inside,Working,FUEL004,Yes,Low Fuel,81
TEL162739,EQX1098,RNT102079,2025-03-30 22:48:00,2.75,3225,0.13,22.9,27.84,98.7,239.7,5.02,902,17.342774,78.452277,4.37,Inside,Working,NONE,No,None,79
TEL162740,EQX1248,RNT101775,2025-03-24 19:44:00,6.86,4283,1.95,27.6,127.62,86.1,181.2,5.24,922,9.919113,78.110563,4.12,Inside,Working,NONE,No,None,84
TEL162741,EQX1033,RNT102604,2025-09-04 13:01:00,0.68,13924,0.3,55.7,10.8,109.8,219.1,7.76,1700,12.964376,77.603241,3.82,Outside,Idle,TMP003,Yes,High Temperature,65
TEL162742,EQX1116,RNT101088,2025-10-18 07:17:00,2.45,14246,1.63,68.2,38.06,94.8,206.6,3.01,735,17.351581,78.489592,0.35,Inside,Working,NONE,No,None,79
TEL162743,EQX1040,RNT102804,2025-03-23 02:17:00,8.74,3274,5.53,62.4,93.96,89.1,260.0,2.69,1715,17.355553,78.498894,3.56,Inside,Working,NONE,No,None,84
TEL162744,EQX1265,RNT100764,2025-10-07 09:36:00,5.4,2902,0.67,23.4,95.74,89.0,238.7,2.84,1420,12.972038,77.60885,1.86,Inside,Travelling,NONE,No,None,86
TEL162745,EQX1250,RNT101362,2025-01-27 06:43:00,10.59,2432,5.72,84.7,115.89,101.5,290.2,1.9,1044,11.04602,76.970513,0.28,Inside,Idle,TMP003,Yes,High Temperature,80
TEL162746,EQX1261,RNT102289,2025-09-08 02:43:00,2.75,8857,1.99,55.8,38.3,103.2,234.6,4.46,1279,10.976852,76.920948,4.67,Inside,Working,TMP003,Yes,High Temperature,76
TEL162747,EQX1228,RNT103845,2025-02-05 02:33:00,7.13,12793,2.2,26.7,83.39,75.6,180.6,1.5,1445,13.006943,77.618998,1.55,Inside,Working,NONE,No,None,89
TEL162748,EQX1188,RNT103717,2025-08-05 17:31:00,3.64,9255,2.21,56.7,58.84,106.7,307.9,7.33,1095,12.995798,77.595806,3.24,Inside,Idle,TMP003,Yes,High Temperature,66
TEL162749,EQX1209,RNT102743,2025-03-28 19:36:00,9.2,3604,1.4,75.5,126.76,90.9,224.0,2.74,2004,17.369393,78.516493,1.84,Inside,Working,NONE,No,None,82
TEL162750,EQX1229,RNT104029,2025-03-25 12:50:00,3.23,8270,1.55,73.8,62.52,91.1,289.7,1.46,833,12.985603,77.633359,2.34,Inside,Idle,NONE,No,None,89
TEL162751,EQX1115,RNT102939,2025-06-07 22:32:00,7.3,6237,2.5,69.6,96.49,81.3,249.0,2.09,2035,17.36851,78.498512,1.16,Inside,Idle,NONE,No,None,90
TEL162752,EQX1089,RNT100073,2025-02-01 05:40:00,9.18,7698,8.25,96.7,74.81,107.3,212.2,5.56,1386,13.035249,80.233929,1.22,Inside,Stopped,TMP003,Yes,High Temperature,65
TEL162753,EQX1296,RNT100598,2025-07-06 16:04:00,9.5,2598,3.4,41.3,177.88,102.7,255.4,6.73,1717,13.123927,80.257336,3.29,Inside,Stopped,TMP003,Yes,High Temperature,69
TEL162754,EQX1120,RNT101768,2025-05-21 15:54:00,3.35,1898,1.62,81.8,29.4,83.8,205.5,7.31,1876,11.010639,76.937097,4.31,Inside,Working,HYD002,Yes,High Vibration,78
TEL162755,EQX1287,RNT100734,2025-10-24 11:41:00,4.95,1688,2.18,82.8,81.17,95.1,275.6,6.89,1207,12.931462,77.553557,3.12,Inside,Idle,HYD002,Yes,High Vibration,73
TEL162756,EQX1122,RNT103806,2025-01-28 22:53:00,3.2,3161,0.31,85.7,47.2,84.0,208.0,7.81,1161,17.36342,78.47018,3.32,Inside,Working,HYD002,Yes,High Vibration,80
TEL162757,EQX1197,RNT104343,2025-01-17 05:14:00,10.42,10897,8.02,66.5,194.41,107.1,251.3,6.48,1789,17.381925,78.525983,0.51,Outside,Working,TMP003,Yes,High Temperature,63
TEL162758,EQX1057,RNT103208,2025-08-16 16:40:00,10.51,11401,0.16,19.5,107.05,104.9,302.8,5.97,2002,9.94701,78.120691,2.67,Inside,Working,TMP003,Yes,High Temperature,71
TEL162759,EQX1272,RNT101559,2025-04-15 02:22:00,2.33,8652,0.89,35.6,35.32,79.9,216.0,2.61,767,17.344991,78.5249,1.5,Inside,Stopped,NONE,No,None,90
TEL162760,EQX1140,RNT102222,2025-02-13 00:14:00,5.52,9075,2.77,19.9,96.06,109.4,223.0,4.86,2111,11.032855,76.996522,4.41,Inside,Idle,TMP003,Yes,High Temperature,74
TEL162761,EQX1300,RNT101836,2025-07-13 12:27:00,10.88,2681,4.82,55.6,179.49,86.3,258.4,3.0,1787,13.048755,80.265472,4.88,Inside,Working,NONE,No,None,80
TEL162762,EQX1199,RNT104538,2025-05-16 20:15:00,8.67,14075,5.78,36.2,139.18,89.9,200.6,7.34,1411,12.964116,77.630879,3.81,Inside,Working,HYD002,Yes,High Vibration,74
TEL162763,EQX1116,RNT103946,2025-01-02 08:06:00,1.76,9128,0.51,13.9,26.54,74.0,308.9,2.38,869,17.357537,78.487936,0.19,Inside,Stopped,FUEL004,Yes,Low Fuel,94
TEL162764,EQX1160,RNT100265,2025-01-26 20:02:00,11.93,14716,4.77,85.6,161.01,70.1,239.9,3.58,877,12.925885,77.63253,0.6,Inside,Working,NONE,No,None,86
TEL162765,EQX1184,RNT102996,2025-09-14 02:07:00,5.43,10416,4.7,95.3,107.08,87.2,273.2,4.12,2159,13.057146,80.277886,2.61,Inside,Idle,NONE,No,None,78
TEL162766,EQX1112,RNT103398,2025-03-22 05:32:00,5.81,7469,4.6,93.5,103.23,75.3,308.0,5.68,1948,11.03093,76.920247,3.87,Inside,Travelling,NONE,No,None,79
TEL162767,EQX1116,RNT104360,2025-04-23 18:22:00,1.12,14589,0.7,16.7,21.1,105.0,318.5,3.83,1976,17.357819,78.507426,0.33,Inside,Working,TMP003,Yes,High Temperature,77
TEL162768,EQX1271,RNT100957,2025-06-05 02:23:00,0.05,7925,0.04,28.4,0.46,75.2,203.1,7.97,2142,9.884385,78.104404,2.82,Inside,Travelling,HYD002,Yes,High Vibration,84
TEL162769,EQX1085,RNT100631,2025-07-22 20:17:00,11.14,3302,7.66,89.0,119.19,90.0,285.6,2.33,2199,9.917704,78.10399,3.88,Inside,Working,NONE,No,None,81
TEL162770,EQX1209,RNT102743,2025-05-30 02:22:00,3.56,7676,1.4,87.5,71.09,93.8,267.5,5.08,1282,17.364413,78.517554,0.17,Inside,Working,NONE,No,None,79
TEL162771,EQX1150,RNT100852,2025-02-01 04:45:00,8.92,13841,6.09,64.7,141.65,105.6,239.9,6.42,1214,11.059244,76.916943,0.76,Inside,Stopped,TMP003,Yes,High Temperature,67
TEL162772,EQX1055,RNT100720,2025-04-09 02:22:00,0.41,9799,0.37,18.5,8.13,98.6,272.9,2.54,1248,9.906714,78.12287,0.45,Inside,Working,NONE,No,None,82
TEL162773,EQX1119,RNT104989,2025-05-24 22:41:00,2.03,7768,1.86,71.4,27.75,77.9,305.4,6.71,1460,9.940203,78.105269,2.04,Inside,Working,HYD002,Yes,High Vibration,78
TEL162774,EQX1215,RNT103766,2025-12-22 01:59:00,0.76,8868,0.06,76.9,12.67,90.2,285.2,2.96,1865,9.924254,78.152602,0.22,Inside,Idle,NONE,No,None,87
TEL162775,EQX1181,RNT101746,2025-01-11 10:29:00,2.16,12337,1.87,68.6,19.68,108.5,315.2,3.87,817,17.382412,78.506752,1.24,Inside,Working,TMP003,Yes,High Temperature,76
TEL162776,EQX1025,RNT100074,2025-08-05 01:45:00,7.37,4038,0.11,12.2,117.34,73.3,288.3,0.66,2094,9.892386,78.091227,2.83,Inside,Idle,FUEL004,Yes,Low Fuel,99
TEL162777,EQX1041,RNT102741,2025-02-01 07:58:00,5.05,13276,3.22,91.0,83.36,107.0,301.9,3.48,881,17.415442,78.509633,4.14,Inside,Stopped,TMP003,Yes,High Temperature,75
TEL162778,EQX1274,RNT102247,2025-09-27 10:57:00,10.25,8339,5.08,41.0,143.74,72.0,219.6,4.3,1774,12.972547,77.640939,3.1,Inside,Idle,NONE,No,None,87
TEL162779,EQX1255,RNT103857,2025-01-31 04:56:00,4.45,13805,0.57,56.7,75.33,101.2,236.2,0.71,1296,9.931538,78.142896,0.24,Inside,Working,TMP003,Yes,High Temperature,87
TEL162780,EQX1215,RNT103766,2025-07-16 19:48:00,0.58,13249,0.48,68.3,10.55,73.0,206.4,3.11,958,9.916101,78.151709,3.56,Inside,Working,NONE,No,None,92
TEL162781,EQX1201,RNT104522,2025-06-21 06:58:00,9.8,935,3.52,59.0,87.2,105.2,256.6,5.94,906,17.421855,78.518116,3.17,Inside,Working,TMP003,Yes,High Temperature,68
TEL162782,EQX1118,RNT102430,2025-06-11 22:20:00,1.02,4167,0.01,21.4,11.0,100.2,200.1,2.47,1014,17.361098,78.515345,1.83,Inside,Working,TMP003,Yes,High Temperature,80
TEL162783,EQX1224,RNT103578,2025-08-19 06:15:00,11.01,11628,7.75,31.2,123.69,96.5,250.5,4.07,1784,9.96106,78.113128,4.38,Inside,Stopped,NONE,No,None,73
TEL162784,EQX1047,RNT100483,2025-08-18 02:37:00,0.22,5941,0.11,80.7,3.57,80.5,274.2,7.06,1943,12.947124,77.606004,4.63,Inside,Working,HYD002,Yes,High Vibration,80
TEL162785,EQX1187,RNT101618,2025-09-22 02:18:00,5.33,13731,2.78,36.6,104.55,76.0,266.3,6.65,1566,13.051405,80.310031,2.72,Inside,Travelling,HYD002,Yes,High Vibration,82
TEL162786,EQX1164,RNT100774,2025-10-15 02:49:00,11.94,6857,7.81,47.2,221.91,88.1,271.2,2.03,1248,11.020077,76.999223,1.4,Inside,Idle,NONE,No,None,80
TEL162787,EQX1091,RNT100693,2025-01-19 09:18:00,4.65,14288,3.04,45.9,48.73,97.7,236.1,7.34,982,9.890493,78.112118,2.37,Inside,Stopped,HYD002,Yes,High Vibration,69
TEL162788,EQX1268,RNT102045,2025-07-16 15:50:00,2.5,6857,1.33,17.3,31.74,87.7,229.1,3.9,1244,13.029279,80.245844,0.58,Inside,Working,NONE,No,None,80
TEL162789,EQX1004,RNT102817,2025-03-27 14:39:00,9.45,9004,4.24,28.7,178.39,95.9,182.3,1.3,1061,11.052163,76.901132,3.96,Inside,Idle,ENG001,Yes,Maintenance Due,79
TEL162790,EQX1072,RNT103136,2025-02-21 08:14:00,1.24,783,0.9,91.7,14.65,95.2,235.9,6.08,1919,9.914178,78.074103,4.12,Inside,Idle,HYD002,Yes,High Vibration,73
TEL162791,EQX1157,RNT104478,2025-08-23 16:51:00,1.8,4456,1.65,18.2,30.85,103.4,298.6,5.46,1211,13.122681,80.244755,1.43,Inside,Travelling,TMP003,Yes,High Temperature,73
TEL162792,EQX1186,RNT104531,2025-06-04 05:00:00,6.18,8503,3.02,91.2,55.71,104.7,272.8,1.68,1078,13.101364,80.310764,1.48,Outside,Stopped,TMP003,Yes,High Temperature,82
TEL162793,EQX1025,RNT100074,2025-06-14 16:06:00,3.12,14802,2.87,26.4,29.51,88.8,244.6,0.83,1702,9.904248,78.0946,2.71,Inside,Working,NONE,No,None,90
TEL162794,EQX1275,RNT104381,2025-03-09 10:44:00,5.8,11710,1.63,93.5,100.84,95.9,192.4,7.42,709,13.074855,80.311066,3.74,Inside,Travelling,HYD002,Yes,High Vibration,73
TEL162795,EQX1227,RNT101926,2025-12-22 11:30:00,10.02,8370,1.28,86.3,168.4,93.9,255.6,2.76,841,10.965945,77.003757,2.85,Inside,Working,NONE,No,None,81
TEL162796,EQX1245,RNT100882,2025-08-28 05:53:00,10.46,13252,4.49,67.0,125.72,96.8,302.1,7.27,1804,12.94205,77.603624,3.51,Inside,Working,HYD002,Yes,High Vibration,68
TEL162797,EQX1205,RNT103368,2025-11-29 07:47:00,0.95,10425,0.93,38.8,12.97,90.7,223.7,0.71,1725,11.020467,76.979418,0.78,Inside,Travelling,NONE,No,None,87
TEL162798,EQX1297,RNT102290,2025-12-01 22:54:00,10.68,1257,5.27,16.5,199.54,102.6,194.7,4.26,1577,13.124045,80.323526,4.49,Inside,Stopped,TMP003,Yes,High Temperature,75
TEL162799,EQX1155,RNT103189,2025-12-04 00:37:00,7.41,4897,5.77,11.5,119.75,89.2,263.8,0.8,1547,12.949124,77.626702,0.53,Inside,Idle,FUEL004,Yes,Low Fuel,84
TEL162800,EQX1126,RNT102461,2025-07-14 10:08:00,4.58,1151,2.95,91.3,88.34,92.7,195.9,2.1,982,17.369803,78.476082,2.72,Inside,Travelling,NONE,No,None,82
TEL162801,EQX1127,RNT100661,2025-12-01 08:44:00,5.33,2824,0.91,67.1,86.66,101.0,260.4,3.37,1153,12.969575,77.614411,3.87,Inside,Travelling,TMP003,Yes,High Temperature,81
TEL162802,EQX1151,RNT104471,2025-10-15 16:51:00,6.83,13545,6.32,46.8,112.6,97.0,251.3,3.83,1066,17.41314,78.486285,0.14,Inside,Working,NONE,No,None,73
TEL162803,EQX1297,RNT104334,2025-03-23 02:41:00,7.13,7950,6.51,64.0,87.28,80.0,209.5,6.57,2167,13.110899,80.312796,1.31,Inside,Stopped,HYD002,Yes,High Vibration,77
TEL162804,EQX1127,RNT103513,2025-07-30 08:39:00,1.78,9538,1.02,20.8,26.44,99.1,297.5,5.7,1732,12.970233,77.597602,4.33,Inside,Idle,NONE,No,None,75
TEL162805,EQX1003,RNT102512,2025-06-27 10:07:00,6.57,7881,6.41,89.2,129.98,82.8,222.7,2.45,1988,13.056824,80.309093,0.73,Inside,Working,NONE,No,None,85
TEL162806,EQX1290,RNT102837,2025-12-05 21:20:00,3.86,11846,3.29,64.8,61.87,94.8,182.3,1.83,722,17.359293,78.468153,1.92,Inside,Working,NONE,No,None,84
TEL162807,EQX1287,RNT102548,2025-10-02 11:04:00,1.26,11335,0.99,81.8,13.67,92.6,319.3,6.43,1341,12.94226,77.556507,1.23,Inside,Working,HYD002,Yes,High Vibration,80
TEL162808,EQX1163,RNT102243,2025-06-22 00:02:00,10.01,5866,3.1,61.1,189.79,105.2,304.2,1.4,1436,13.099768,80.234981,2.77,Inside,Idle,TMP003,Yes,High Temperature,79
TEL162809,EQX1269,RNT103855,2025-02-03 07:40:00,2.61,11909,1.47,45.0,47.62,70.8,194.6,7.63,2115,13.054496,80.311088,3.45,Inside,Working,HYD002,Yes,High Vibration,81
TEL162810,EQX1010,RNT103377,2025-05-29 02:56:00,10.45,3449,4.18,17.4,163.46,102.0,217.5,1.52,2150,12.941687,77.617225,2.01,Inside,Working,TMP003,Yes,High Temperature,78
TEL162811,EQX1164,RNT103008,2025-01-25 05:06:00,3.53,2569,1.74,19.0,45.64,93.4,185.6,1.16,1677,11.017328,76.985683,4.54,Inside,Working,NONE,No,None,85
TEL162812,EQX1184,RNT104496,2025-01-19 08:47:00,11.92,11613,8.84,19.1,220.14,101.2,226.2,6.17,797,13.056984,80.271931,2.08,Inside,Stopped,TMP003,Yes,High Temperature,69
TEL162813,EQX1071,RNT100449,2025-03-13 21:05:00,4.6,4678,1.44,13.9,86.05,93.1,270.1,3.63,1686,12.93616,77.633919,1.11,Inside,Idle,FUEL004,Yes,Low Fuel,81
TEL162814,EQX1007,RNT102679,2025-08-17 06:53:00,6.5,6157,2.83,24.2,103.02,107.6,238.9,1.58,1155,9.964063,78.145596,3.8,Outside,Working,TMP003,Yes,High Temperature,79
TEL162815,EQX1123,RNT103323,2025-05-28 03:39:00,11.87,14057,7.47,51.1,139.99,73.6,221.9,4.09,1080,9.892777,78.097284,0.69,Inside,Idle,NONE,No,None,81
TEL162816,EQX1283,RNT100656,2025-02-16 12:41:00,7.8,5064,4.05,97.7,70.41,90.2,189.8,3.73,1762,9.954877,78.146077,4.97,Inside,Working,NONE,No,None,78
TEL162817,EQX1045,RNT103113,2025-08-04 16:30:00,11.07,9300,8.27,72.0,128.65,76.6,196.6,1.54,2040,13.083796,80.28505,4.82,Inside,Working,NONE,No,None,83
TEL162818,EQX1027,RNT104146,2025-03-13 03:22:00,11.43,3466,11.04,70.0,194.55,74.1,319.6,3.61,1241,12.963213,77.608938,3.91,Inside,Working,NONE,No,None,83
TEL162819,EQX1178,RNT103040,2025-05-13 03:48:00,8.04,1132,4.6,53.1,132.33,97.3,300.3,2.3,1576,11.065182,76.997677,2.96,Inside,Working,NONE,No,None,81
TEL162820,EQX1285,RNT104421,2025-03-26 21:08:00,10.03,8165,3.95,16.2,166.38,81.1,306.6,1.2,1351,13.020337,77.550814,0.95,Inside,Stopped,NONE,No,None,89
TEL162821,EQX1059,RNT104732,2025-10-15 00:18:00,3.44,14345,0.87,15.8,55.28,100.5,301.5,1.95,1423,17.405066,78.504119,3.75,Inside,Working,TMP003,Yes,High Temperature,84
TEL162822,EQX1117,RNT103070,2025-07-16 08:59:00,10.77,6688,1.0,86.5,107.63,84.7,284.1,0.64,1318,12.976254,77.637383,4.6,Inside,Idle,NONE,No,None,90
TEL162823,EQX1250,RNT103842,2025-01-30 00:06:00,7.86,807,1.29,63.3,147.78,77.6,253.3,4.77,1944,11.03565,76.97745,1.57,Inside,Idle,NONE,No,None,87
TEL162824,EQX1020,RNT103683,2025-01-11 21:37:00,10.35,4783,9.31,14.5,183.28,98.9,186.8,7.56,999,13.10946,80.30249,3.39,Inside,Working,FUEL004,Yes,Low Fuel,66
TEL162825,EQX1230,RNT103176,2025-06-08 04:18:00,8.37,14775,1.32,94.7,130.88,104.3,236.5,7.63,1642,13.003888,77.628698,0.35,Inside,Stopped,TMP003,Yes,High Temperature,69
TEL162826,EQX1156,RNT104015,2025-04-23 06:01:00,6.87,14198,0.65,80.8,107.55,102.4,244.3,4.38,2145,17.349353,78.476194,3.68,Inside,Travelling,TMP003,Yes,High Temperature,76
TEL162827,EQX1171,RNT103412,2025-06-08 02:02:00,2.57,6460,1.86,69.4,26.72,86.5,318.1,1.02,1222,11.001409,76.924272,4.37,Inside,Working,NONE,No,None,88
TEL162828,EQX1286,RNT101089,2025-05-26 01:48:00,0.66,9826,0.18,46.6,7.37,84.5,232.5,0.83,2021,17.392371,78.502356,4.6,Inside,Travelling,NONE,No,None,93
TEL162829,EQX1174,RNT103853,2025-05-27 11:27:00,3.7,905,3.41,8.0,39.47,107.6,282.8,2.21,1945,11.068285,76.969581,0.74,Inside,Working,TMP003,Yes,High Temperature,74
TEL162830,EQX1078,RNT102867,2025-11-18 01:26:00,6.92,10828,6.56,94.8,121.08,106.3,310.0,2.17,1524,17.339968,78.514632,0.5,Inside,Idle,TMP003,Yes,High Temperature,74
TEL162831,EQX1173,RNT103707,2025-06-08 06:04:00,10.88,8466,4.93,55.7,166.13,108.9,245.8,5.13,1039,11.039918,76.908784,1.99,Inside,Stopped,TMP003,Yes,High Temperature,68
TEL162832,EQX1185,RNT103935,2025-04-14 15:54:00,6.71,13700,0.84,61.7,89.05,104.9,246.9,0.58,1100,11.039173,76.922579,2.06,Inside,Working,TMP003,Yes,High Temperature,83
TEL162833,EQX1091,RNT104138,2025-08-20 01:20:00,11.36,11726,2.28,91.5,157.68,81.0,258.4,6.22,1481,9.890513,78.126299,4.56,Inside,Idle,HYD002,Yes,High Vibration,83
TEL162834,EQX1260,RNT103293,2025-09-06 02:51:00,8.48,11743,7.38,92.3,82.11,96.9,254.4,4.44,971,9.924254,78.089729,4.73,Inside,Working,NONE,No,None,72
TEL162835,EQX1300,RNT100338,2025-07-24 10:04:00,5.99,11596,4.25,12.0,53.65,88.0,186.9,3.1,1701,13.05201,80.265197,2.81,Inside,Stopped,FUEL004,Yes,Low Fuel,80
TEL162836,EQX1137,RNT104056,2025-01-08 10:31:00,11.47,9982,1.36,56.3,140.94,78.7,313.4,3.09,1730,9.958237,78.111095,0.71,Inside,Travelling,NONE,No,None,87
